"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,139607410,122784184,1,5,18,"F",2,2,18,0
2020,139615050,122773319,1,5,58,"M",1,3,58,0
2020,139615051,122773319,2,5,44,"M",1,2,44,0
2020,139615293,122773516,1,5,22,"F",2,3,22,0
2020,139613181,122773353,1,5,19,"M",2,2,19,0
2020,139613182,122773353,2,5,15,"F",2,2,15,0
2020,139613209,122773380,1,4,,"U",0,3,,
2020,139615155,122773405,1,4,,"U",0,3,,
2020,139615162,122773412,1,4,,"U",0,3,,
2020,139607665,122777648,1,4,,"U",0,3,,
2020,139615272,122773493,1,5,27,"F",1,2,27,0
2020,139607585,122773400,1,4,,"F",2,3,,
2020,139615167,122773417,1,4,,"U",0,3,,
2020,139613240,122773421,1,4,,"U",0,3,,
2020,139613300,122777655,1,5,54,"M",2,2,54,0
2020,139615425,122773631,1,5,21,"M",1,2,21,0
2020,139615450,122773658,1,5,50,"M",1,2,40,60
2020,139613124,122773288,1,4,,"F",2,3,,
2020,139613273,122773450,1,5,67,"F",2,2,67,0
2020,139615267,122773488,1,5,14,"M",1,2,14,0
2020,139615522,122773711,1,4,,"U",0,3,,
2020,139615567,122773750,1,5,29,"M",2,2,29,0
2020,139607967,122773763,1,5,27,"M",2,2,27,0
2020,139615003,122773272,1,5,39,"M",1,1,39,0
2020,139615031,122773302,1,4,,"M",2,2,,
2020,139613198,122773367,1,5,41,"M",1,2,40,43
2020,139613245,122773425,1,4,,"M",2,2,,
2020,139607619,122784319,1,4,,"U",0,3,,
2020,139615255,122773482,1,5,22,"M",2,2,22,0
2020,139615256,122773482,2,5,31,"M",2,2,31,0
2020,139615549,122773733,1,4,,"U",0,3,,
2020,139615604,122773783,1,4,,"U",0,3,,
2020,139615620,122773800,1,4,,"U",0,3,,
2020,139608031,122773821,1,4,,"U",0,3,,
2020,139615642,122773823,1,4,,"U",0,3,,
2020,139615643,122773824,1,4,,"U",0,3,,
2020,139615644,122773825,1,4,,"U",0,3,,
2020,139615645,122773826,1,4,,"U",0,3,,
2020,139615646,122773827,1,5,36,"M",1,2,36,0
2020,139615647,122773827,2,5,54,"F",1,2,54,0
2020,139615648,122773828,1,5,26,"M",2,2,26,0
2020,139615649,122773829,1,4,,"U",0,3,,
2020,139615650,122773830,1,4,,"U",0,3,,
2020,139615651,122773831,1,5,47,"F",2,2,47,0
2020,139615652,122773832,1,4,,"U",0,3,,
2020,139615658,122773838,1,5,24,"F",1,2,24,0
2020,139615659,122773839,1,4,,"U",0,3,,
2020,139615660,122773840,1,5,38,"M",2,2,38,0
2020,139615663,122773841,3,5,27,"F",2,2,27,0
2020,139615661,122773841,1,5,30,"F",2,2,30,0
2020,139615662,122773841,2,5,25,"F",2,2,25,0
2020,139615664,122773842,1,5,27,"F",2,2,27,0
2020,139615665,122773843,1,5,20,"M",2,2,20,0
2020,139615669,122773845,1,5,20,"M",2,2,20,0
2020,139615671,122773846,2,5,25,"U",0,2,20,30
2020,139615670,122773846,1,5,25,"M",2,3,20,30
2020,139615672,122773846,3,4,,"M",2,2,,
2020,139615673,122773847,1,4,,"M",2,3,,
2020,139615674,122773847,2,4,,"M",2,3,,
2020,139615676,122773848,2,5,28,"F",2,2,28,0
2020,139615675,122773848,1,5,29,"M",2,2,29,0
2020,139615677,122773849,1,5,19,"M",1,,19,0
2020,139615678,122773850,1,5,16,"M",1,2,16,0
2020,139615679,122773851,1,5,19,"F",2,2,19,0
2020,139615680,122773852,1,4,,"U",0,3,,
2020,139615681,122773853,1,5,24,"M",1,2,24,0
2020,139615682,122773854,1,5,29,"F",2,2,29,0
2020,139615683,122773855,1,5,23,"M",2,,23,0
2020,139615684,122773856,1,5,33,"F",2,2,33,0
2020,139615685,122773857,1,4,,"U",0,3,,
2020,139615686,122773858,1,4,,"U",0,3,,
2020,139615688,122773859,2,5,29,"M",1,2,28,31
2020,139615687,122773859,1,5,30,"M",1,2,25,35
2020,139615689,122773860,1,5,23,"F",1,2,23,0
2020,139615690,122773861,1,5,24,"F",1,2,20,29
2020,139615691,122773862,1,5,26,"F",1,2,26,0
2020,139615692,122773863,1,5,53,"M",1,2,53,0
2020,139615693,122773864,1,5,33,"M",1,2,33,0
2020,139615694,122773865,1,5,16,"M",1,2,16,0
2020,139615695,122773866,1,5,38,"M",1,2,38,0
2020,139615696,122773867,1,5,38,"M",1,2,38,0
2020,139615698,122773868,2,5,37,"F",1,2,37,0
2020,139615697,122773868,1,5,32,"F",1,2,32,0
2020,139615699,122773869,1,5,49,"F",1,2,49,0
2020,139615701,122773871,1,5,30,"M",1,2,30,0
2020,139615702,122773872,1,5,39,"M",1,2,39,0
2020,139615703,122773873,1,4,,"U",0,3,,
2020,139615704,122773874,1,4,,"U",0,3,,
2020,139615705,122773875,1,4,,"U",0,3,,
2020,139615706,122773876,1,4,,"U",0,3,,
2020,139615708,122773877,2,5,15,"F",1,2,15,0
2020,139615707,122773877,1,5,17,"F",1,2,17,0
2020,139615709,122773878,1,5,54,"M",1,2,54,0
2020,139615710,122773879,1,5,17,"F",2,2,17,0
2020,139615711,122773880,1,5,26,"M",2,2,26,0
2020,139615712,122773881,1,5,42,"M",0,3,42,0
2020,139615713,122773882,1,5,43,"M",1,2,43,0
2020,139615714,122773883,1,5,26,"F",2,2,26,0
2020,139615715,122773884,1,4,,"U",0,3,,
2020,139615718,122773886,1,5,37,"M",1,2,35,40
2020,139615719,122773887,1,5,35,"M",2,2,35,0
2020,139615720,122773888,1,5,31,"F",1,2,18,45
2020,139615721,122773888,2,5,24,"F",2,2,18,30
2020,139615722,122773889,1,5,32,"M",1,3,27,37
2020,139615723,122773890,1,5,35,"M",1,3,30,40
2020,139615724,122773891,1,5,38,"M",1,2,38,0
2020,139615725,122773892,1,4,,"U",0,3,,
2020,139615727,122773893,2,5,20,"F",1,2,20,0
2020,139615726,122773893,1,5,20,"M",1,2,20,0
2020,139615728,122773894,1,4,,"U",0,3,,
2020,139615729,122773895,1,4,,"F",2,2,,
2020,139615730,122773896,1,5,41,"F",1,2,41,0
2020,139615731,122773897,1,5,24,"F",1,2,24,0
2020,139615732,122773898,1,5,24,"F",1,2,24,0
2020,139615733,122773899,1,5,24,"M",2,2,24,0
2020,139615734,122773900,1,4,,"U",0,3,,
2020,139615736,122773901,2,4,,"F",2,2,,
2020,139615735,122773901,1,4,,"F",2,2,,
2020,139615737,122773902,1,4,,"U",0,3,,
2020,139615738,122773903,1,5,74,"F",1,2,74,0
2020,139615739,122773904,1,5,43,"M",1,2,43,0
2020,139615740,122773905,1,5,35,"M",2,2,35,0
2020,139615741,122773906,1,5,35,"M",2,2,35,0
2020,139615742,122773907,1,4,,"U",0,3,,
2020,139615743,122773908,1,5,31,"M",1,2,31,0
2020,139615744,122773909,1,5,44,"F",2,2,44,0
2020,139615745,122773910,1,5,30,"U",0,3,25,35
2020,139615746,122773911,1,5,17,"M",2,2,17,0
2020,139615747,122773912,1,5,28,"M",2,,28,0
2020,139615748,122773913,1,5,29,"F",1,2,29,0
2020,139615749,122773914,1,5,41,"F",2,2,41,0
2020,139615750,122773915,1,4,,"U",0,3,,
2020,139615751,122773916,1,5,33,"F",2,2,33,0
2020,139615753,122773917,2,5,32,"M",2,2,32,0
2020,139615752,122773917,1,5,33,"F",2,2,33,0
2020,139615754,122773918,1,5,42,"M",1,2,42,0
2020,139615755,122773919,1,5,42,"M",1,2,42,0
2020,139615756,122773920,1,5,32,"F",2,2,32,0
2020,139615757,122773921,1,5,35,"F",2,2,35,0
2020,139615758,122773922,1,5,20,"M",2,2,20,0
2020,139615760,122773924,1,4,,"M",1,1,,
2020,139615761,122773924,2,5,33,"M",1,1,33,0
2020,139615762,122773925,1,5,28,"F",2,2,28,0
2020,139615763,122773926,1,4,,"U",0,3,,
2020,139615764,122773927,1,5,36,"M",1,2,36,0
2020,139615765,122773928,1,5,32,"M",1,2,32,0
2020,139615766,122773929,1,5,32,"F",2,3,30,35
2020,139615767,122773930,1,4,,"U",0,3,,
2020,139615768,122773931,1,4,,"U",0,3,,
2020,139615769,122773932,1,5,48,"M",2,2,48,0
2020,139615770,122773933,1,4,,"U",0,3,,
2020,139615771,122773934,1,5,26,"M",1,3,26,0
2020,139615772,122773935,1,4,,"U",0,3,,
2020,139615773,122773936,1,5,28,"M",1,2,28,0
2020,139615774,122773937,1,5,18,"M",2,2,18,0
2020,139615775,122773938,1,5,22,"M",1,2,22,0
2020,139615776,122773939,1,5,41,"M",2,2,41,0
2020,139615777,122773940,1,4,,"M",2,2,,
2020,139615781,122773941,4,5,34,"F",2,,34,0
2020,139615780,122773941,3,5,30,"F",2,2,30,0
2020,139615782,122773941,5,4,,"F",0,3,,
2020,139615778,122773941,1,5,38,"F",2,2,38,0
2020,139615779,122773941,2,5,18,"F",2,2,18,0
2020,139615783,122773942,1,5,32,"M",2,2,32,0
2020,139615785,122773943,2,5,35,"M",1,3,25,45
2020,139615784,122773943,1,5,35,"F",2,2,35,0
2020,139615786,122773944,1,5,47,"F",2,2,47,0
2020,139615787,122773945,1,5,32,"M",2,2,32,0
2020,139615788,122773946,1,5,36,"M",2,2,36,0
2020,139615789,122773947,1,4,,"M",2,3,,
2020,139615790,122773948,1,4,,"U",0,3,,
2020,139615791,122773948,2,4,,"U",0,3,,
2020,139615792,122773949,1,5,50,"F",1,2,50,0
2020,139615796,122773951,3,5,23,"M",2,2,23,0
2020,139615795,122773951,2,5,22,"M",2,2,22,0
2020,139615794,122773951,1,5,26,"M",2,2,26,0
2020,139615797,122773952,1,5,30,"F",2,2,30,0
2020,139615799,122773953,2,5,23,"M",2,2,23,0
2020,139615798,122773953,1,5,23,"M",2,2,23,0
2020,139615800,122773954,1,5,54,"M",1,2,50,59
2020,139615801,122773954,2,5,54,"F",1,2,50,59
2020,139615803,122773956,1,5,29,"M",1,2,29,0
2020,139615804,122773957,1,4,,"U",0,3,,
2020,139615805,122773958,1,5,22,"M",2,2,22,0
2020,139615806,122773959,1,4,,"U",0,3,,
2020,139615807,122773960,1,4,,"U",0,3,,
2020,139615808,122773961,1,4,,"U",0,3,,
2020,139615809,122773962,1,5,34,"M",1,2,34,0
2020,139615810,122773963,1,5,34,"M",1,2,34,0
2020,139615811,122773964,1,5,28,"M",2,2,28,0
2020,139615812,122773965,1,5,39,"M",1,2,39,0
2020,139615813,122773966,1,4,,"U",0,3,,
2020,139615814,122773967,1,4,,"U",0,3,,
2020,139615815,122773968,1,5,41,"F",2,2,41,0
2020,139615816,122773968,2,5,35,"F",2,2,25,45
2020,139615817,122773969,1,5,31,"M",1,1,31,0
2020,139615818,122773970,1,5,15,"F",1,2,15,0
2020,139615819,122773970,2,5,16,"F",1,2,16,0
2020,139615820,122773971,1,4,,"M",2,2,,
2020,139615821,122773972,1,5,20,"M",2,2,20,0
2020,139615822,122773973,1,4,,"U",0,3,,
2020,139615823,122773974,1,4,,"U",0,3,,
2020,139615824,122773975,1,5,19,"F",2,2,19,0
2020,139615825,122773976,1,5,43,"M",2,2,43,0
2020,139615826,122773977,1,4,,"U",0,3,,
2020,139615827,122773978,1,5,43,"M",2,2,43,0
2020,139615828,122773979,1,5,27,"F",2,3,27,0
2020,139615834,122773982,2,4,,"F",2,3,,
2020,139615833,122773982,1,4,,"M",2,3,,
2020,139615835,122773983,1,5,42,"M",2,2,42,0
2020,139615836,122773984,1,5,19,"M",2,2,19,0
2020,139615837,122773985,1,5,24,"M",2,2,24,0
2020,139615838,122773986,1,5,37,"F",1,2,37,0
2020,139615839,122773987,1,4,,"U",0,3,,
2020,139613090,122773260,1,5,37,"M",1,2,37,0
2020,139613091,122773260,2,5,25,"F",1,2,20,30
2020,139615189,122773431,1,4,,"M",2,2,,
2020,139613286,122773460,1,4,,"U",0,3,,
2020,139613296,122784357,1,5,79,"F",1,2,79,0
2020,139607696,122777676,1,5,27,"M",2,2,25,30
2020,139615297,122773518,1,5,33,"M",2,2,33,0
2020,139615515,122773704,2,4,,"F",2,3,,
2020,139615514,122773704,1,4,,"F",2,3,,
2020,139615526,122773714,1,5,22,"F",2,2,22,0
2020,139615527,122773714,2,5,35,"M",2,2,35,0
2020,139607882,122773664,1,4,,"U",0,3,,
2020,139607883,122773664,2,4,,"U",0,3,,
2020,139615458,122773666,2,5,46,"F",2,2,46,0
2020,139615457,122773666,1,5,58,"M",2,2,58,0
2020,139613494,122773725,1,5,40,"F",1,2,40,0
2020,139615618,122773796,1,4,,"U",0,3,,
2020,142210085,124993387,1,4,,"M",2,2,,
2020,142210091,124989670,1,5,32,"M",1,2,32,0
2020,142206283,124993399,1,5,30,"M",2,2,30,0
2020,142206291,124993406,1,4,,"U",0,3,,
2020,142206295,124993412,1,5,31,"M",2,2,31,0
2020,142206301,124993417,1,5,18,"F",1,1,18,0
2020,142210119,124993418,1,5,35,"F",2,2,35,0
2020,142210126,124989698,1,5,52,"M",1,2,52,0
2020,142210125,124989697,1,5,31,"F",2,2,31,0
2020,142210134,124993430,1,5,38,"F",1,2,38,0
2020,142206327,124993441,1,5,33,"M",2,2,33,0
2020,142206328,124989717,1,5,22,"M",2,2,22,0
2020,142210150,124993447,1,5,26,"M",2,2,26,0
2020,142206340,124989734,1,5,21,"F",1,2,21,0
2020,142206357,124989752,1,5,46,"M",2,2,46,0
2020,142210185,124993470,1,4,,"U",0,3,,
2020,142206367,124989763,1,4,,"U",0,3,,
2020,142210191,124989765,1,4,,"U",0,3,,
2020,142210195,124993476,1,4,,"U",0,3,,
2020,142210201,124989773,1,5,35,"F",2,2,35,0
2020,142210203,124993481,1,4,,"U",0,3,,
2020,142206379,124989780,4,5,19,"M",2,2,19,0
2020,142210208,124989780,3,5,32,"F",1,2,32,0
2020,142206380,124989780,5,5,20,"F",2,2,20,0
2020,142210206,124989780,1,5,21,"F",1,2,21,0
2020,142210209,124989780,6,5,27,"M",1,2,27,0
2020,142206381,124989780,7,5,29,"F",1,2,29,0
2020,142210207,124989780,2,5,20,"F",2,2,20,0
2020,140382097,123401923,1,5,26,"F",1,2,26,0
2020,140382096,123401924,1,5,37,"M",2,2,37,0
2020,140382105,123401930,1,5,19,"M",1,2,19,0
2020,140382107,123401931,1,4,,"U",0,3,,
2020,140382108,123401933,1,5,54,"F",2,2,54,0
2020,140382109,123401934,1,4,,"U",0,3,,
2020,140382110,123401935,1,5,19,"F",2,2,19,0
2020,140382112,123401937,1,5,14,"M",1,1,14,0
2020,140382113,123401937,2,5,17,"M",1,2,17,0
2020,140382114,123401937,3,5,16,"M",1,2,16,0
2020,140382115,123401938,1,4,,"U",0,3,,
2020,140382117,123401940,1,5,40,"M",2,2,40,0
2020,140382118,123401941,1,4,,"U",0,3,,
2020,140382119,123401942,1,5,16,"M",2,2,16,0
2020,140382120,123401943,1,5,21,"M",1,2,21,0
2020,140382121,123401944,1,4,,"U",0,3,,
2020,140382122,123401945,1,4,,"M",1,1,,
2020,140382123,123401946,1,5,41,"M",2,2,41,0
2020,140382125,123401948,1,4,,"M",2,2,,
2020,140382124,123401947,1,5,50,"M",2,2,50,0
2020,140382126,123401949,1,5,22,"M",2,2,22,0
2020,140382127,123401950,1,4,,"U",0,3,,
2020,140382128,123401951,1,5,33,"F",2,2,33,0
2020,140382129,123401952,1,5,44,"F",2,2,44,0
2020,140382130,123401953,1,4,,"U",0,3,,
2020,140382131,123401954,1,5,30,"M",2,2,30,0
2020,140382132,123401955,1,4,,"U",0,3,,
2020,140382133,123401956,1,4,,"F",2,2,,
2020,140382134,123401957,1,4,,"U",0,3,,
2020,140382135,123401958,1,5,28,"M",1,1,28,0
2020,140382136,123401959,1,5,17,"M",2,2,17,0
2020,140382137,123401960,1,4,,"U",0,3,,
2020,140382139,123401962,1,4,,"U",0,3,,
2020,140382142,123401965,1,5,39,"M",0,2,39,0
2020,140382143,123401966,1,4,,"U",0,3,,
2020,140382144,123401967,1,4,,"U",0,3,,
2020,140382145,123401968,1,4,,"U",0,3,,
2020,140382146,123401969,1,5,22,"F",2,2,22,0
2020,140382147,123401970,1,5,21,"M",2,2,21,0
2020,140382148,123401971,1,5,20,"F",2,2,20,0
2020,140382149,123401972,1,4,,"U",0,3,,
2020,140382150,123401973,1,5,33,"M",2,2,33,0
2020,140382151,123401974,1,5,24,"M",1,2,24,0
2020,140382152,123401975,1,5,44,"M",2,2,44,0
2020,140382153,123401976,1,5,34,"M",1,1,34,0
2020,140382154,123401977,1,5,63,"M",1,2,63,0
2020,140382155,123401978,1,4,,"U",0,3,,
2020,140382156,123401979,1,5,23,"M",2,2,23,0
2020,140382157,123401980,1,5,21,"M",1,1,21,0
2020,140382158,123401981,1,4,,"U",0,3,,
2020,140382159,123401982,1,5,22,"F",1,1,22,0
2020,140382160,123401983,1,4,,"U",0,3,,
2020,140382161,123401984,1,4,,"U",0,3,,
2020,140382162,123401985,1,5,30,"F",0,2,25,35
2020,140382163,123401986,1,4,,"M",1,3,,
2020,140382164,123401987,1,5,14,"M",1,2,14,0
2020,140382165,123401988,1,4,,"F",1,3,,
2020,140382166,123401989,1,5,22,"M",1,2,22,0
2020,140382167,123401990,1,5,15,"M",2,2,15,0
2020,140382168,123401990,2,5,16,"M",2,2,16,0
2020,140382169,123401991,1,5,42,"M",1,2,42,0
2020,140382170,123401992,1,4,,"U",0,3,,
2020,140382171,123401993,1,5,32,"F",2,2,32,0
2020,140382175,123401994,4,5,30,"F",2,3,25,35
2020,140382173,123401994,2,5,30,"F",2,3,25,35
2020,140382176,123401995,1,5,67,"M",2,2,67,0
2020,140382177,123401996,1,4,,"U",0,3,,
2020,147814173,130215671,1,5,31,"M",4,2,31,0
2020,147814202,130209639,1,5,31,"M",1,2,31,0
2020,147820776,130215912,1,5,34,"M",2,,34,0
2020,147821032,130209987,1,4,,"M",1,,,
2020,147814585,130216135,1,5,17,"M",2,,17,0
2020,147814586,130216135,2,5,18,"M",2,,18,0
2020,147814673,130210050,1,5,27,"F",1,2,27,0
2020,147821148,130210078,1,5,21,"M",2,2,21,0
2020,147814717,130216237,1,5,42,"M",1,2,42,0
2020,147814722,130210091,1,5,23,"M",1,2,23,0
2020,147821187,130210101,1,5,18,"M",1,2,18,0
2020,147821228,130216297,1,5,32,"F",2,2,32,0
2020,147814807,130216339,1,4,,"U",0,3,,
2020,147821287,130210171,1,5,31,"M",1,,31,0
2020,147821317,130216370,1,5,36,"M",1,2,36,0
2020,147821328,130210208,1,5,45,"M",2,2,45,0
2020,147814868,130216395,0,,,"",,,,
2020,147814874,130216411,0,,,"",,,,
2020,147821380,130210236,0,,,"",,,,
2020,147821417,130210260,1,5,19,"M",1,2,19,0
2020,147825006,130216551,1,5,22,"M",1,2,22,0
2020,147825014,130210334,0,,,"",,,,
2020,147821498,130216549,0,,,"",,,,
2020,147824983,130216575,0,,,"",,,,
2020,147821552,130210371,0,,,"",,,,
2020,147821566,130210397,1,5,21,"F",1,2,21,0
2020,147825085,130216646,1,5,47,"M",1,2,47,0
2020,147821625,130210412,0,,,"",,,,
2020,147821622,130216666,1,5,63,"F",1,2,63,0
2020,147825112,130216695,1,4,,"M",2,2,,
2020,147821770,130210525,0,,,"",,,,
2020,147821804,130216827,0,,,"",,,,
2020,147821800,130216839,2,5,18,"M",1,2,18,0
2020,147821798,130216839,1,5,25,"M",2,2,25,0
2020,147825276,130216859,1,5,30,"M",1,,30,0
2020,147821869,130216905,0,,,"",,,,
2020,147821928,130210608,0,,,"",,,,
2020,147821924,130216944,0,,,"",,,,
2020,147825332,130216955,1,5,31,"M",2,2,31,0
2020,144759707,127360974,1,5,15,"M",1,2,15,0
2020,144759727,127360987,1,4,,"U",0,3,,
2020,144759738,127360999,1,5,41,"M",1,2,41,0
2020,144763800,127361006,1,4,,"U",0,3,,
2020,144759750,127361008,1,5,16,"F",2,,16,0
2020,144759778,127361033,1,4,,"U",0,3,,
2020,144759799,127361049,1,5,19,"M",2,2,19,0
2020,144759807,127361054,1,4,,"U",0,3,,
2020,144759808,127361056,1,5,18,"F",2,2,18,0
2020,144759809,127361056,2,5,16,"M",2,2,16,0
2020,144759826,127361071,1,5,18,"M",2,2,18,0
2020,144759840,127361080,1,5,31,"M",1,1,31,0
2020,144759846,127361085,1,4,,"U",0,3,,
2020,144759869,127366105,1,4,,"U",0,3,,
2020,144759874,127366114,1,5,45,"M",2,2,40,50
2020,144759710,127360973,1,5,50,"F",1,2,50,0
2020,144759725,127360984,1,5,49,"M",1,2,49,0
2020,144759751,127361009,1,4,,"U",0,3,,
2020,144759755,127361013,1,5,23,"M",2,2,23,0
2020,144759766,127361021,1,5,33,"M",2,2,33,0
2020,144759779,127361031,1,5,46,"M",1,2,46,0
2020,144759792,127361043,1,4,,"U",0,3,,
2020,144759805,127361053,1,4,,"U",0,3,,
2020,144759817,127361061,1,5,29,"M",2,2,29,0
2020,144759857,127361097,1,4,,"U",0,3,,
2020,144759722,127360983,1,4,,"U",0,3,,
2020,144759747,127364317,1,5,31,"M",1,2,31,0
2020,144759773,127361027,1,5,24,"M",2,2,24,0
2020,144759784,127361035,1,5,39,"F",1,2,39,0
2020,144759789,127361041,1,4,,"U",0,3,,
2020,144759823,127361068,1,5,31,"F",1,2,31,0
2020,144759828,127361073,1,4,,"U",0,3,,
2020,144763887,127361095,1,5,19,"M",1,,19,0
2020,144763782,127364299,1,5,22,"M",1,2,22,0
2020,144759723,127360982,1,5,30,"M",1,1,30,0
2020,144763793,127364309,1,4,,"U",0,3,,
2020,144759763,127364335,1,4,,"U",0,3,,
2020,144759813,127361057,1,5,24,"F",2,,24,0
2020,144759836,127364381,1,5,35,"F",2,2,35,0
2020,144763875,127361087,1,5,29,"F",1,2,29,0
2020,144759848,127361087,2,4,,"M",1,2,,
2020,144759864,127366103,1,5,21,"M",2,2,18,25
2020,144759868,127366103,2,5,21,"M",2,3,18,25
2020,142210108,124989684,1,5,30,"M",1,2,30,0
2020,142210145,124993443,1,4,,"M",1,3,,
2020,142210164,124989743,1,5,36,"M",1,2,36,0
2020,142206361,124989754,1,5,29,"M",1,1,29,0
2020,142210187,124993472,1,4,,"U",0,3,,
2020,142210202,124993480,1,4,,"M",2,2,,
2020,142210205,124993482,1,4,,"U",0,3,,
2020,142210219,124993492,1,4,,"U",0,3,,
2020,144763770,127364288,1,4,,"U",0,3,,
2020,144759729,127364298,1,5,22,"M",2,2,22,0
2020,144759731,127364298,3,5,19,"M",2,2,19,0
2020,144759730,127364298,2,5,19,"M",2,2,19,0
2020,144763781,127364300,1,4,,"U",0,3,,
2020,144763811,127364324,2,5,30,"F",2,2,30,0
2020,144763810,127364324,1,5,24,"F",2,2,24,0
2020,144763836,127364347,1,5,47,"M",2,2,47,0
2020,144763868,127364379,1,5,26,"F",2,2,26,0
2020,146195714,128726504,1,5,33,"M",1,2,33,0
2020,146195716,128721942,1,4,,"U",0,3,,
2020,146200257,128726505,1,4,,"U",0,3,,
2020,146200259,128726506,1,5,23,"F",2,2,23,0
2020,146200261,128721945,1,5,58,"M",2,2,58,0
2020,146195729,128721950,0,,,"",,,,
2020,146200273,128721954,1,5,51,"M",1,2,51,0
2020,146200271,128721953,1,5,19,"M",1,2,19,0
2020,146200270,128721957,2,4,,"M",2,3,,
2020,146195730,128721957,1,4,,"M",2,3,,
2020,146200276,128726512,1,5,43,"M",1,2,43,0
2020,146200274,128721955,1,5,38,"M",1,2,38,0
2020,146200277,128726514,1,5,47,"F",2,2,47,0
2020,146200286,128726516,4,4,,"F",2,3,,
2020,146200283,128726516,1,4,,"F",2,3,,
2020,146200285,128726516,3,4,,"F",2,3,,
2020,146200284,128726516,2,4,,"F",2,3,,
2020,146195744,128721960,3,4,,"F",2,3,,
2020,146195742,128721960,2,4,,"F",2,3,,
2020,146195741,128721960,1,4,,"F",2,3,,
2020,146200289,128726519,1,4,,"M",2,2,,
2020,146200290,128726518,1,5,41,"M",1,2,41,0
2020,146195749,128726522,1,4,,"U",0,3,,
2020,146200292,128721963,1,5,31,"M",2,2,31,0
2020,146195752,128721964,1,5,40,"M",1,1,38,42
2020,146200304,128721969,1,4,,"U",0,3,,
2020,146200303,128726532,1,4,,"U",0,3,,
2020,146195753,128721967,1,5,17,"M",1,1,17,0
2020,146200307,128726538,1,4,,"U",0,3,,
2020,146195766,128726540,1,5,18,"M",2,2,18,0
2020,146195767,128721978,1,5,27,"M",2,2,27,0
2020,146200317,128726541,1,4,,"U",0,3,,
2020,146200312,128726542,1,5,50,"F",1,2,50,0
2020,146195769,128721980,1,5,21,"M",2,2,21,0
2020,146200316,128726543,1,5,47,"M",1,2,45,50
2020,146195771,128721982,1,5,37,"F",2,2,37,0
2020,144763763,127364283,1,5,40,"M",1,2,40,0
2020,144759720,127364294,1,4,,"U",0,3,,
2020,144763784,127364302,1,5,27,"M",2,3,27,0
2020,144763791,127364306,1,5,29,"M",1,1,29,0
2020,144763796,127364310,1,4,,"U",0,3,,
2020,144763802,127364315,1,5,23,"F",2,2,23,0
2020,144759749,127361007,1,4,,"U",0,3,,
2020,144763804,127364319,1,4,,"U",0,3,,
2020,144763808,127364323,1,5,16,"F",2,,16,0
2020,144763809,127364323,2,5,35,"F",2,2,35,0
2020,144763825,127364336,1,5,45,"M",1,2,45,0
2020,144763844,127364351,1,5,15,"M",2,2,15,0
2020,144763862,127364373,1,4,,"U",0,3,,
2020,144763870,127364383,1,4,,"U",0,3,,
2020,144759854,127361092,1,4,,"U",0,3,,
2020,144763886,127364394,1,4,,"U",0,3,,
2020,144763905,127364412,1,5,58,"M",2,2,58,0
2020,144763764,127364284,1,5,31,"F",2,2,31,0
2020,144763786,127364303,1,4,,"U",0,3,,
2020,144763799,127364313,1,4,,"U",0,3,,
2020,144763805,127364320,1,4,,"M",2,2,,
2020,144763817,127364328,1,5,37,"M",1,2,37,0
2020,144763830,127364342,1,4,,"U",0,3,,
2020,144763838,127364349,1,4,,"U",0,3,,
2020,144759788,127361040,1,4,,"U",0,3,,
2020,144759811,127364364,1,4,,"U",0,3,,
2020,144763856,127364367,1,4,,"U",0,3,,
2020,144763859,127364371,1,4,,"U",0,3,,
2020,144759839,127364382,1,5,63,"F",2,,63,0
2020,144763873,127364384,1,5,40,"M",1,2,40,0
2020,144763881,127364391,2,5,30,"F",2,2,30,0
2020,144759853,127364391,1,5,26,"M",2,2,26,0
2020,144763888,127364396,1,4,,"M",2,2,,
2020,144763894,127364403,1,5,32,"F",2,2,32,0
2020,144763904,127364410,1,5,18,"F",2,2,18,0
2020,151410490,133243008,1,5,28,"M",2,2,28,0
2020,151410530,133238092,1,5,20,"F",2,2,20,0
2020,151410546,133238099,1,5,22,"M",1,2,20,25
2020,151410552,133243059,1,4,,"U",0,3,,
2020,151410560,133238107,1,4,,"F",2,2,,
2020,151406921,133243087,1,4,,"U",0,3,,
2020,151406928,133238136,1,5,29,"M",2,2,29,0
2020,151410613,133243107,1,4,,"U",0,3,,
2020,151406972,133243129,1,5,45,"F",2,2,45,0
2020,151410646,133238185,1,5,36,"F",1,1,36,0
2020,151410663,133238210,1,5,30,"F",2,3,20,40
2020,151410664,133238210,2,4,,"M",1,3,,
2020,151407009,133243152,1,5,59,"F",1,2,59,0
2020,151410670,133243154,1,4,,"U",0,3,,
2020,151407026,133243164,1,5,22,"F",2,2,22,0
2020,151407036,133243174,1,4,,"U",0,3,,
2020,151410682,133243182,1,4,,"U",0,,,
2020,151407055,133243202,1,5,52,"M",1,3,50,55
2020,151410719,133243221,1,5,47,"M",1,1,47,0
2020,151410727,133238255,1,4,,"U",0,3,,
2020,151410750,133243265,1,5,62,"M",1,2,62,0
2020,151410764,133243285,1,4,,"U",0,3,,
